	P1	P2	P3	P5	P7	P4	P6	P8-A	P9-A	L1	L2	L3	L4	L5	L6	L7	Ld1-A	Ld2-A	Ld3a-A	Ld4a-A	Ld5a-A	TD1	Liv1-A	Liv2-A	Liv3a-A	Liv3b-A	Liv4a-A	Di1-A	Di2-A	Di3a-A	Per3-A	Per4-A	Per5-A	X1a-A	X1b-A	X1c-A	Lun1-A	Lun2a-A	Lun2b-A	Me1-A	Per1-A	Per2-A	SB1-A	AG1a-A	AG2-A	Sp1a-A	Pan1a-A	X1d-A	P10-A	P11-A	P12-A	P13-A	Liv4b-A	AG1b-A	Pan1b-A	Sp1b-A	Di3b-A	Ld3b-A	Ld4b-A	Ld5b-A	Lun2c-A	Lun2d-A	N1
AG1b-A	0.887146708790835	0.920837418408159	0.610622781390929	0.659931348929281	0.828736242018275	1.17095212086195	0.880209484458121	0.355017154230945	1.02319315487187	0.646844157563564	0.928804889620981	0.815892179873758	0.734954591112992	0.996082367253968	0.556702510509506	0.851962082730996	1.17719879612984	0.317313176981137	0.282183850247721	0.300464905786346	0.573390135770097	0.850462384535799	0.20523732253549	0.244859179878368	0.409816718196245	0.322407969647354	0.616940755876938	0.291265710120659	0.217455901390878	0.427910260156261	0.328347075920595	0.355418917730205	0.226835325662806	0.477038358880465	0.610532747720621	0.209523430830291	1.38648244007754	1.51964591048472	1.01761886444475	0.181834030903202	0.247229843704901	0.515810331560052	0.308555311557572	0.207775780796924	0.295479949272449	0.417956971903494	0.207558897005361	0.341347524991871	0.257709825021671	0.401363281260734	0.357668201104003	1.12193574206024	0.338144492648727	0	0.210985118560211	0.352701432250104	0.254666245172944	0.422700877737117	0.708535992268163	0.397889721325288	1.3428337650758	1.49506970611383	1.0471975511966
Pan1b-A	0.969711772402198	0.994140601900302	0.713998210764432	0.747989886980453	0.890462041912393	1.25764023227774	0.989312570470988	0.314877925373883	1.12994969529518	0.731015583506299	1.00584610623479	0.897667423653847	0.834238314003558	1.02653229316211	0.578640810467081	0.861844986299782	1.25044124878817	0.216505931619088	0.272464491446641	0.278990561325958	0.589655887360491	0.952180505416735	0.219715289792947	0.267499523090952	0.408880614658082	0.335984258115699	0.588707566865101	0.293637495812044	0.255874142616607	0.389779762853684	0.307768194754708	0.262676279936542	0.26108665629917	0.441874600177424	0.588877986129199	0.258441141403815	1.49682566624002	1.61083172406327	1.05244577107796	0.245028910276135	0.27672183622981	0.516919613995246	0.359961493968605	0.225665588870334	0.303691869460745	0.404451044428681	0.27465163166834	0.320201359310993	0.301570249171745	0.420177506907465	0.368070553745371	1.22941053338275	0.356229487043514	0.210985118560211	0	0.338372619619503	0.336426803495347	0.479946428563367	0.767556672954056	0.490361889614627	1.41970102139347	1.57452909050221	1.0471975511966
Sp1b-A	0.932821681395501	1.00884947909226	0.774171127826101	0.779344301072004	0.923503814803689	1.2082145602903	0.980867499172342	0.493208735930763	1.06483689918748	0.725973909946597	0.952506281715978	0.86983521056742	0.782349729166828	1.10985563276419	0.664346724973216	0.947673883703763	1.20542966965887	0.376982502103752	0.363612918433209	0.384746515914236	0.67537758258929	0.987019934620454	0.413258412780664	0.400824509941908	0.525878243618373	0.498475377751942	0.802015378607621	0.462318014477902	0.339161818100824	0.50601671380596	0.402005701607816	0.442076060911512	0.377238365021716	0.584797311436694	0.783903632356341	0.455362605432589	1.40616664117763	1.57764315495379	0.964281199432278	0.387192520240521	0.393657081246482	0.694774684598762	0.422617983571397	0.429145707975082	0.508412682377254	0.504474488085911	0.410924780505196	0.267023503490031	0.269207501843221	0.441684553435711	0.294370631177682	1.15612568857094	0.482484869143509	0.352701432250104	0.338372619619503	0	0.306708631602097	0.36675068631758	0.646543730420893	0.492984295866018	1.32575187859913	1.42506650861072	1.0471975511966
Di3b-A	0.788834307359692	0.842581631187331	0.621500514062026	0.642695140890115	0.783650254790787	1.08896680793374	0.838956945764637	0.418046535590511	0.92374791508621	0.586392125982617	0.8211991782881	0.720842616014618	0.660137049174089	0.9764451102876	0.62621061851006	0.835119937915681	1.10157830667425	0.338091090672673	0.288501522878081	0.263695864124034	0.605292897768172	0.856763399580737	0.326037768959941	0.2872133950742	0.53784378645222	0.38902784788569	0.675980954432678	0.342980795051375	0.256005107227315	0.438169025417377	0.296605456295656	0.377009911883519	0.315565520124785	0.530030724335861	0.649420614764191	0.341343876996498	1.30654941047299	1.41480461120183	0.898572133732856	0.228102870767464	0.307871523139266	0.573094592960415	0.336797072653209	0.294663613864567	0.411597304599142	0.37090945607709	0.257396098053082	0.323773849873871	0.283434190015116	0.38791024419653	0.337621863849626	1.01803632954618	0.364932913850452	0.254666245172944	0.336426803495347	0.306708631602097	0	0.28292705281996	0.57509347059714	0.358105461276306	1.2722483977437	1.40760696494725	1.0471975511966
Ld3b-A	0.885451688370516	0.980482575080005	0.78712641903575	0.778381457521575	0.949004386960735	1.20150086560204	0.950133247004741	0.551213018718716	0.990476915356141	0.679819466608198	0.877384686928564	0.749273299461696	0.719909912377736	1.13762408114934	0.752028191077644	0.936721707691132	1.19116083885267	0.50762112515411	0.426015122367685	0.476260104214895	0.681966717818221	0.963922245255399	0.507611704417966	0.420528406591624	0.700670400938944	0.5926693081498	0.900162594059646	0.428508070475181	0.377454484298725	0.595956079894028	0.376853065541434	0.498191626798067	0.477316302462352	0.683608721449909	0.853929241314224	0.519446668999634	1.38263414400662	1.522554551145	0.908937931541169	0.383702564668851	0.437697704919141	0.791720011924752	0.544150359596011	0.47601525777899	0.591650418782652	0.5799395051166	0.440998095568065	0.431753984275184	0.28908952460663	0.462869572954822	0.361288926605138	1.08143275586577	0.538265379916934	0.422700877737117	0.479946428563367	0.36675068631758	0.28292705281996	0	0.546595019758219	0.458566920822096	1.3285208401007	1.37794610120641	1.0471975511966
Ld4b-A	0.950463251655243	0.832395496256662	0.763977435768869	0.724472657027564	0.889983469254953	1.13414465506353	0.902843366606609	0.845654343189834	0.935493118108293	0.844532282881844	0.830916102243505	0.73640328516027	0.670172749302161	1.25159378376015	0.716714172601424	0.863847765369501	1.19459384399452	0.734527608155152	0.682253214308358	0.744824245072154	1.0202562584848	0.859573989495507	0.74034716281812	0.685440120775917	0.949462649143084	0.649832988472753	0.990093587154483	0.723430064769971	0.582851022102502	0.821036151418155	0.695375522551125	0.785504285783772	0.673349269562333	0.952934480812398	0.931824352120245	0.792351160141149	1.27515161629011	1.35800540818384	1.15753711885596	0.664199849478519	0.610730057391834	0.814768980463502	0.740511845997965	0.734623722681125	0.795425978314938	0.764197575271375	0.750227976910203	0.721858338977158	0.59080720616304	0.654671140529191	0.643182028225959	0.937542890780162	0.724749358345977	0.708535992268163	0.767556672954056	0.646543730420893	0.57509347059714	0.546595019758219	0	0.573427368727672	1.22788687651345	1.4177223612838	1.0471975511966
Ld5b-A	0.662558212547401	0.695413833134749	0.4498884433278	0.467641678605452	0.591175516356445	1.00307331510409	0.630656234423962	0.515674996676216	0.821840864073226	0.565077438665396	0.720198109176309	0.806696497995461	0.471897852714834	0.901167328558682	0.513226792193922	0.914941715486925	1.01852844808874	0.497119549792502	0.318833375735893	0.450139793183721	0.754318503954415	0.702128066244063	0.362832635736539	0.374177933726597	0.536822243748387	0.425450074156988	0.691290413488812	0.476389668041891	0.384676558277961	0.521816961901266	0.54156863771141	0.562818809792856	0.417390146119347	0.572242232461208	0.635663328373509	0.47356268605936	1.22664640923485	1.29957870109519	0.971294968773478	0.359583530493415	0.370723898586563	0.618588572492738	0.377301110915596	0.399198047959428	0.52630902289973	0.457350518302274	0.340344020072305	0.524381866990436	0.425964230952389	0.60059649446658	0.559355588045986	0.956202359121413	0.310703810674397	0.397889721325288	0.490361889614627	0.492984295866018	0.358105461276306	0.458566920822096	0.573427368727672	0	1.14858496962123	1.30559447381891	1.0471975511966
Lun2c-A	0.771457772963635	0.806040390188112	0.979693619548401	0.906080358629706	0.849889189987068	0.525779535067966	0.819204603826201	1.45020684907746	0.698525006265108	1.14441166621568	0.855947168846884	1.22442050644901	0.980174458500828	0.936886865454113	1.11311616796537	1.42067580401208	0.58652089668303	1.3621597677955	1.28698585191613	1.33423198617306	1.29209044596268	1.06115550158058	1.2950349236339	1.28609547416919	1.28327304575728	1.28687795394893	1.36506721571893	1.41365556614132	1.3288548895601	1.36373862553496	1.48443625537336	1.45823103020389	1.32364307997257	1.37280771577463	1.30358202326466	1.41104644289952	0.456226676563964	0.538352486973969	1.02118477338125	1.3139902342847	1.33276350798936	1.3065965285688	1.26010696856162	1.32894466746534	1.41792611555156	1.2874617417846	1.2940640455581	1.33509633066296	1.37061210642791	1.29804604404536	1.30256510381939	0.659477532386484	1.180785688147	1.3428337650758	1.41970102139347	1.32575187859913	1.2722483977437	1.3285208401007	1.22788687651345	1.14858496962123	0	0.707646137651396	1.0471975511966
Lun2d-A	0.918108482911031	1.06342347234612	1.2722497041886	1.15766186494024	1.15241386337634	0.758065097260907	0.961530929480032	1.58927120529166	0.795589226331743	1.25689849069375	1.02132863052199	1.52862480634461	1.07594445932121	1.22012161643322	1.42479523140555	1.66729091502358	0.831102350461112	1.57516881081264	1.41353388801354	1.47943943091108	1.5653800429849	1.26022768259712	1.49883235582938	1.45292753441865	1.47528026722095	1.60147735004572	1.69267045484928	1.54694446883058	1.54111640558478	1.55630956303828	1.59440908789685	1.61381309748888	1.55293557900282	1.53230799694776	1.66416988473427	1.59767844062373	0.855635357017746	0.855764053072148	0.923175441065993	1.46680622060653	1.52612865002456	1.70420774593882	1.42573333568938	1.49402372817372	1.60146618995664	1.49976303520416	1.43425866810008	1.46482895879656	1.4568176778929	1.46310784587893	1.42053217368754	0.874580088282473	1.35860499646132	1.49506970611383	1.57452909050221	1.42506650861072	1.40760696494725	1.37794610120641	1.4177223612838	1.30559447381891	0.707646137651396	0	1.0471975511966
N1	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	0
